Date,Open,High,Low,Close,Adj Close,Volume
17263,141.199997,141.550003,140.240005,140.779999,140.491287,11818300
17266,141.0,141.429993,140.630005,141.039993,140.750763,9039400
17267,140.800003,141.029999,138.809998,139.919998,139.633057,16638100
17268,139.720001,140.399994,139.440002,139.580002,139.293762,11612500
17269,139.619995,140.580002,139.330002,139.389999,139.104156,10965600
17273,139.759995,141.550003,139.75,141.419998,141.12999,11519700
17274,141.270004,141.910004,140.610001,140.960007,140.670944,14807500
17275,141.350006,143.039993,141.270004,142.270004,141.978256,15563900
17276,142.949997,144.25,142.690002,143.800003,143.505112,15968200
17277,143.899994,144.169998,142.270004,143.679993,143.385345,12382000
17280,144.960007,145.669998,144.339996,145.470001,145.171692,14407200
17281,145.789993,147.149994,145.789993,146.490005,146.189606,17767500
17282,147.089996,147.589996,146.089996,146.559998,146.259445,12395000
17283,146.669998,147.75,146.139999,147.699997,147.39711,11275100
17284,149.5,151.529999,149.070007,150.25,149.941879,30652200
17287,151.740005,152.570007,151.419998,152.460007,152.147354,25218300
17288,153.339996,153.440002,151.660004,152.779999,152.46669,21870400
17289,153.600006,153.600006,151.339996,151.800003,151.488708,29782500
17290,150.169998,151.520004,148.720001,150.850006,150.540665,36225500
17291,151.449997,151.630005,149.789993,150.240005,149.9319,17148500
17294,150.710007,151.080002,149.740005,151.059998,150.750214,15827500
17295,151.490005,152.589996,150.210007,150.479996,150.171417,17453900
17296,150.229996,150.520004,148.860001,150.289993,149.981796,12080700
17297,150.309998,150.649994,149.410004,150.039993,149.7323,11841900
17298,150.399994,150.460007,149.630005,150.330002,150.021713,9598200
17301,150.169998,151.479996,149.770004,150.190002,149.882004,15064700
17302,150.110001,150.210007,149.029999,149.779999,149.472839,14550800
17303,148.0,148.669998,144.419998,144.850006,144.552963,28300100
17304,144.720001,148.149994,144.509995,147.660004,147.357193,23031600
17305,148.449997,149.389999,147.960007,148.059998,147.756378,16187900
17308,148.080002,148.589996,147.690002,148.240005,147.936005,12586700
17309,148.520004,148.809998,147.25,148.070007,147.766357,12817800
17310,148.509995,150.229996,148.419998,150.039993,149.7323,17862400
17311,150.300003,152.589996,149.949997,151.960007,151.648376,19891400
17312,152.229996,152.25,151.149994,152.130005,151.818024,14996200
17316,151.970001,152.899994,151.639999,152.380005,152.06752,13226000
17317,152.699997,153.350006,151.089996,151.460007,151.149399,18023900
17318,151.75,152.289993,150.300003,151.529999,151.219254,14530600
17319,151.850006,153.630005,151.300003,153.610001,153.294983,16854400
17322,153.639999,154.710007,153.410004,153.630005,153.314957,12520400
17323,153.410004,154.520004,152.479996,152.809998,152.496628,13457100
17324,153.270004,153.75,152.339996,153.119995,152.805984,12066700
17325,154.080002,154.729996,153.100006,154.710007,154.392746,17799400
17326,154.770004,155.589996,146.610001,149.600006,149.293228,35577700
17329,148.169998,149.199997,144.559998,148.440002,148.13559,33170200
17330,150.149994,151.179993,148.899994,150.679993,150.371002,20483400
17331,151.259995,152.399994,149.050003,150.25,149.941879,20808800
17332,147.669998,150.039993,146.369995,149.800003,149.492813,18994200
17333,149.589996,150.830002,148.600006,150.639999,150.33107,22882400
17336,151.710007,153.570007,151.710007,152.869995,152.556503,19026500
17337,152.880005,153.839996,152.210007,152.25,151.93779,14743900
17338,152.360001,154.080002,151.880005,153.910004,153.594376,15039800
17339,153.009995,154.550003,152.910004,153.399994,153.085419,13005500
17340,152.720001,155.199997,152.649994,155.070007,154.752014,18027000
17343,156.25,156.5,153.199997,153.589996,153.275024,18049700
17344,152.839996,153.309998,150.389999,150.580002,150.27121,19360800
17345,150.919998,153.470001,149.860001,153.240005,152.925751,16719100
17346,152.279999,152.5,148.919998,151.039993,150.730255,23973500
17347,151.899994,151.919998,150.059998,150.979996,150.67038,17666000
17350,151.720001,152.149994,147.800003,148.429993,148.12561,13862700
17352,149.0,150.850006,148.130005,150.339996,150.031693,14334300
17353,149.029999,150.039993,148.0,148.820007,148.514816,14951800
17354,149.25,151.990005,149.190002,151.440002,151.12944,13615900
17357,151.690002,153.979996,151.509995,153.5,153.185211,13378700
17358,153.369995,155.419998,152.910004,155.270004,154.951599,13667700
